train_loss,test_loss
0.025192011380568147,0.014240379235707224
0.023679807782173157,0.013203077169600874
0.023316395934671164,0.012839729855768383
0.025094171054661274,0.014198166360147297
0.020650604041293263,0.01680145989637822
0.02234015567228198,0.014093534001149237
0.020921039627864957,0.014193020253442228
0.023053954355418682,0.012747461330145598
0.024085100274533033,0.012766128364019096
0.02075757016427815,0.01168636018410325
0.01688999868929386,0.011192647439893335
0.017048964509740472,0.011042477823793887
0.026237985584884882,0.010986596231814473
0.016765323234722018,0.013005988486111165
0.016534457448869944,0.014110147906467318
0.036415796959772706,0.01663310930132866
0.019666813081130385,0.014683228181675077
0.014474717434495687,0.014164292812347412
0.017708296654745936,0.014593216776847839
0.013140061870217323,0.014424523543566466
0.01216623280197382,0.013604913959279657
0.024905480910092592,0.012123880977742373
0.014392608078196645,0.014125395612791181
0.014467621222138405,0.015202093883417547
0.020021385047584772,0.013425435908138751
0.01430648285895586,0.012619719514623285
0.02378616319037974,0.011830916907638312
0.01821800204925239,0.012663913643918931
0.018984623486176133,0.012390295728109776
0.014372970443218946,0.012424188163131476
0.020499342354014516,0.011931296992115677
0.011692887172102928,0.01254851789213717
0.02058193227276206,0.013630365626886487
0.013916033087298274,0.012385793346911669
0.01272469270043075,0.011598154485691339
0.030374676687642932,0.010999102226924152
0.028298936551436782,0.011413723109290003
0.01600730442442,0.011552904923446477
0.011240008985623717,0.012507967394776642
0.012737560784444213,0.013818188216537236
0.013511355500668287,0.012166520182508975
0.011612965958192945,0.0113692433713004
0.012294354848563671,0.010712651477660984
0.01433123298920691,0.012638371484354139
0.01992535009048879,0.011835425710305571
0.011151948478072882,0.013604311761446298
0.014883588068187237,0.01296150595881045
0.03004639223217964,0.01169794581597671
0.021677786950021982,0.012622612873092293
0.014205618994310498,0.012368832449428737
0.03143607825040817,0.013539174501784147
0.013342829653993249,0.013064050036482512
0.010916792554780841,0.012000132915563882
0.025367093505337834,0.013122973535209893
0.013264535926282406,0.01318176432978362
0.0177926707547158,0.011845862683840096
0.01012376369908452,0.0114007886685431
0.011051395675167441,0.012302460642531514
0.013311327435076237,0.013457225682213903
0.01776351616717875,0.013403221210464835
0.02145378291606903,0.011975756082683801
0.012912207166664302,0.011476114951074123
0.01196790998801589,0.01121902876533568
0.009875788819044828,0.011344725359231233
0.014365329407155514,0.012252893303520978
0.014121176209300756,0.012529641506262124
0.031568424543365836,0.02095969461835921
0.02010918059386313,0.01691045269370079
0.014007588615640998,0.015207524830475449
0.015305009437724948,0.014973246399313212
0.017320965183898807,0.01625990334432572
0.016559376148507,0.014585022828541697
0.010730658425018191,0.013717503659427166
0.020671900361776352,0.012399281687103213
0.011891813250258565,0.011326244883239269
0.012690479401499033,0.011366606592200696
0.01080220309086144,0.014377311822026968
0.010928524541668594,0.017836469686590136
0.011625231243669987,0.016701301485300066
0.01363413454964757,0.016875715106725694
0.010822739684954286,0.014774531740695238
0.015891831135377288,0.014678829573094845
0.018302479991689324,0.01382095267996192
0.01719765248708427,0.01523088927846402
0.02277670963667333,0.013266114643774926
0.014258253388106823,0.01237108683679253
0.011131439125165343,0.011942451866343618
0.02741268672980368,0.011095935644116253
0.011049708118662238,0.012117616743780672
0.024748817551881075,0.011606617923825979
0.024175265105441213,0.014403083915822209
0.02158553688786924,0.014602214419282973
0.019819872686639428,0.014509164313785732
0.009833205491304398,0.0144070716900751
0.0160634508356452,0.013961478197015821
0.01880320208147168,0.012750409282743931
0.011917119845747948,0.012038129842840134
0.011290739057585597,0.012176591958850623
0.01625200337730348,0.011683820709586144
0.019660853780806065,0.012174070281907916
0.03779041115194559,0.012444553170353175
0.015328490175306797,0.012625779560767113
0.02406223164871335,0.012639708290807903
0.018507214495912194,0.01225620781071484
0.011947366641834378,0.011707214969210327
0.0201899332460016,0.015942762489430606
0.01953759416937828,0.014847448687069118
0.015524837654083967,0.014782376419752837
0.017930664820596576,0.01470751341432333
0.021695316769182682,0.014716543024405837
0.011571131879463792,0.012815066715702414
0.03198928665369749,0.013603504975326359
0.011628422886133194,0.01234236974734813
0.010283337440341711,0.012878521736711264
0.014482207130640745,0.01408710092306137
0.015394465066492558,0.013221156131476165
0.01428859494626522,0.01211348272394389
0.01378399832174182,0.012783057624474167
0.01079554669559002,0.01153753673657775
0.016788970213383436,0.011250486392527818
0.025146564235910773,0.011047146851196885
0.011998489731922746,0.01158680407796055
0.033466888358816504,0.011271729990839958
0.01886729965917766,0.01211847288068384
0.021883845794945955,0.013574902573600412
0.010747942375019193,0.014772290121763945
0.018644297495484352,0.013697137655690313
0.022009236039593816,0.012446429906412959
0.01274609169922769,0.015658011152409015
0.017568491399288177,0.015192577373236418
0.01394264423288405,0.013468822739087045
0.01136008882895112,0.014323898232541979
0.01362957339733839,0.013829264985397459
0.018150561721995473,0.014812682028859854
0.020741878543049097,0.014307842943817378
0.020388268167153,0.01281723882071674
0.019829242257401347,0.017008194318041205
0.01697783009149134,0.01550459534395486
