train_loss,test_loss
0.29370569609105585,0.13492128387093544
0.2217113183438778,0.11780195316299796
0.1493115654680878,0.05474338692147285
0.1120150360558182,0.057270895345136526
0.08278489455580712,0.0746717320010066
0.0698446015221998,0.08664561660960317
0.08000260481145233,0.03963292015716433
0.05820497896522284,0.023938423218205572
0.04832131161587313,0.06845395050011575
0.05062878069933504,0.027324776602908968
0.0434918067837134,0.025183891281485557
0.041436228284146635,0.037265883516520264
0.04009213904384524,0.028365490215364844
0.03374459706712514,0.03220015299506485
0.04687867343425751,0.014400568143464625
0.0405981535743922,0.01865357775473967
0.0304367116605863,0.08460762280970811
0.032270384426228704,0.02329212425276637
0.03414188898168504,0.03573468306101859
0.03079548115376383,0.007003948886413127
0.03506850869394839,0.01986490813549608
0.029040721859782934,0.09541814159601927
0.029096381766721607,0.017225171572063117
0.029721586343366652,0.02732914357446134
0.03067487287800759,0.013670452544465661
0.02989280745619908,0.024502833620645106
0.026079891612753273,0.021476058496627957
0.030799425491131842,0.05714641472324729
0.024427727698348462,0.0508026129193604
0.027403659423580393,0.04002352749928832
0.024763477466767655,0.009759223810397089
0.0257295304548461,0.03734200111590326
0.021782039309618993,0.012969819561112672
0.023297752917278557,0.03572319069877267
0.02613913216860965,0.018674945407547057
0.02825579319964163,0.01169380361912772
0.021893951926613225,0.0035900005931034686
0.023162518369499594,0.01575665168464184
0.027169149036053566,0.017886576717719437
0.02136062838952057,0.010487095727585256
0.024694751979550348,0.0413883835170418
0.023456245446577668,0.007673883626703173
0.02256285896641202,0.007108981935307384
0.022872639899724163,0.016717858384363352
0.02493505201069638,0.06616138057783245
0.020932405292987823,0.010198030299507081
0.027409987897844986,0.03632445893250406
0.02362575535895303,0.10011335387825966
0.021368403036613016,0.05210203128866851
0.02294320135260932,0.010931594972498715
0.02094997526030056,0.0210713062947616
0.02284930895315483,0.04925841829739511
0.024289875723188744,0.013148078850936145
0.02179615043103695,0.03140003084205091
0.022577051029074938,0.00931672154692933
0.021890207104152067,0.009100226727314293
0.019124571670545265,0.012311972458846868
0.018174034545663745,0.005008393321186304
0.011671768710948527,0.013455419451929629
0.009990005400613882,0.007704775901511311
0.010391535320668482,0.023722508829087018
0.012641974847065285,0.01278132881037891
0.009966927291534375,0.01600029977504164
0.011069154719007202,0.01292766191996634
0.011897049458348193,0.023150435807183387
0.010479429053375497,0.03228438965976238
0.010975143281393684,0.011371155017986894
0.010787823511054739,0.02164638286922127
0.00872347058262676,0.01425089305266738
0.010168757208739408,0.012840963737107813
0.00930518785608001,0.022272579800337554
0.009116496397764422,0.009472733940929174
0.009022134825936518,0.004991913770791143
0.009794583769398742,0.012698144242167473
0.008695015890407377,0.013518185541033744
0.010038509176229126,0.017100795451551676
0.008569095809361897,0.007737660496495664
0.010297075157868676,0.01384018432814628
0.008870659613166935,0.008388724070973694
0.007469833538052626,0.009623418094124645
0.007147351532476023,0.009477933680173009
0.007433514653239399,0.012644850886426867
0.00891516463161679,0.012755256919190288
0.00655105213605566,0.004197673493763432
0.008683336723479443,0.015574230933561922
0.008165489004750271,0.02181452195160091
0.00839385113096796,0.011187700629234314
0.007188863616029266,0.01678444043267518
0.007855043960444164,0.0168483913782984
0.007321015977940988,0.01173246984835714
0.009364634181838482,0.007818895417731255
0.007913673283474055,0.010441309243906289
0.009205835475586354,0.010341435268055648
0.006804122389585245,0.018904118938371538
0.006373129737621639,0.013759347889572383
0.008113708047312684,0.014711706433445215
0.0069294906329014335,0.014913767985999584
0.007959401351690758,0.02214277564547956
0.007598564009531401,0.01825040235184133
0.007612078547244891,0.013081067828461529
0.007300436416699085,0.010467097223736345
0.006546028863813263,0.031771851656958464
